rtcDate,rtcTime,Q6_1,Q6_2,Q6_3,RawAX,RawAY,RawAZ,RawGX,RawGY,RawGZ,RawMX,RawMY,RawMZ,gps_Lat,gps_Long,gps_Alt,gps_GroundSpeed,gps_Heading,degC,pressure_hPa,pressure_Pa,altitude_m,output_Hz,count,
01/01/2000,02:15:57.85,0.19521,0.97893,-0.01865,-646,-206,-7964,16,15,-5,237,168,-427,0,0,0,0,0,23.5625,1010.40,97112.37,356.72,9.967,305,
01/01/2000,02:15:57.95,0.19528,0.97893,-0.01865,-570,-168,-8014,16,13,1,233,167,-433,0,0,0,0,0,23.5703,1010.29,97117.61,356.27,9.967,306,
01/01/2000,02:15:58.05,0.19528,0.97895,-0.01865,-646,-156,-7980,10,16,-8,234,168,-439,0,0,0,0,0,23.5781,1010.35,97117.61,356.27,9.968,307,
01/01/2000,02:15:58.15,0.19528,0.97898,-0.01862,-666,-236,-8016,10,18,-7,238,167,-433,0,0,0,0,0,23.5781,1010.35,97120.23,356.05,9.968,308,
01/01/2000,02:15:58.25,0.19522,0.97901,-0.01862,-640,-186,-8002,10,13,-9,237,159,-437,0,0,0,0,0,23.5703,1010.30,97114.98,356.50,9.968,309,
01/01/2000,02:15:58.35,0.19521,0.97903,-0.01863,-668,-168,-7988,12,16,-7,237,166,-427,0,0,0,0,0,23.5703,1010.45,97109.75,356.95,9.968,310,
01/01/2000,02:15:58.45,0.19533,0.97903,-0.01855,-670,-200,-8042,10,17,-5,234,159,-437,0,0,0,0,0,23.5781,1010.18,97117.61,356.27,9.968,311,
01/01/2000,02:15:58.55,0.19528,0.97906,-0.01855,-598,-134,-8100,14,14,-7,225,159,-418,0,0,0,0,0,23.5781,1010.43,97112.37,356.72,9.968,312,
01/01/2000,02:15:58.65,0.19530,0.97907,-0.01859,-664,-174,-8026,13,13,-11,236,162,-433,0,0,0,0,0,23.5703,1010.41,97117.61,356.27,9.968,313,
01/01/2000,02:15:58.75,0.19529,0.97909,-0.01858,-660,-188,-8048,16,14,-8,238,160,-428,0,0,0,0,0,23.5625,1010.24,97109.75,356.95,9.968,314,
01/01/2000,02:15:58.85,0.19529,0.97911,-0.01858,-584,-206,-8038,14,15,-8,233,167,-435,0,0,0,0,0,23.5781,1010.40,97120.23,356.05,9.968,315,
01/01/2000,02:15:58.95,0.19529,0.97913,-0.01858,-696,-162,-8006,11,12,-9,238,157,-431,0,0,0,0,0,23.5703,1010.41,97112.37,356.72,9.968,316,
01/01/2000,02:15:59.05,0.19532,0.97914,-0.01855,-668,-162,-7994,13,19,-9,231,165,-431,0,0,0,0,0,23.5781,1010.33,97114.98,356.50,9.969,317,
01/01/2000,02:15:59.15,0.19532,0.97916,-0.01854,-710,-158,-8042,13,13,-10,237,171,-439,0,0,0,0,0,23.5781,1010.34,97114.98,356.50,9.969,318,
01/01/2000,02:15:59.25,0.19532,0.97918,-0.01851,-732,-114,-8022,11,14,-9,236,162,-438,0,0,0,0,0,23.5859,1010.27,97112.37,356.72,9.969,319,
01/01/2000,02:15:59.35,0.19532,0.97919,-0.01853,-630,-164,-8048,11,12,-2,240,160,-423,0,0,0,0,0,23.5703,1010.35,97114.98,356.50,9.969,320,
01/01/2000,02:15:59.45,0.19532,0.97921,-0.01851,-680,-148,-8022,13,16,-8,234,161,-434,0,0,0,0,0,23.5781,1010.22,97114.98,356.27,9.969,321,
01/01/2000,02:15:59.55,0.19535,0.97921,-0.01855,-652,-158,-8024,11,15,-7,236,162,-438,0,0,0,0,0,23.5781,1010.19,97112.37,356.72,9.966,322,
01/01/2000,02:15:59.65,0.19539,0.97922,-0.01857,-660,-136,-7998,15,14,-4,245,165,-435,0,0,0,0,0,23.5703,1010.20,97114.98,356.50,9.966,323,
01/01/2000,02:15:59.75,0.19529,0.97926,-0.01840,-678,-148,-8004,11,16,-4,245,162,-440,0,0,0,0,0,23.5859,1010.35,97114.98,356.50,9.969,324,
01/01/2000,02:15:59.85,0.19529,0.97928,-0.01840,-710,-170,-8050,13,15,-6,238,155,-431,0,0,0,0,0,23.5781,1010.45,97112.37,356.72,9.966,325,
01/01/2000,02:15:59.95,0.19540,0.97927,-0.01838,-626,-174,-8036,13,13,-6,232,168,-432,0,0,0,0,0,23.5703,1010.34,97114.98,356.50,9.969,326,
01/01/2000,02:16:00.05,0.19535,0.97929,-0.01836,-644,-166,-8042,12,18,-11,233,167,-428,0,0,0,0,0,23.5703,1010.40,97117.61,356.27,9.966,327,
01/01/2000,02:16:00.15,0.19539,0.97930,-0.01838,-626,-230,-8018,14,16,-1,234,168,-434,0,0,0,0,0,23.5703,1010.41,97120.23,356.50,9.967,328,
01/01/2000,02:16:00.25,0.19536,0.97932,-0.01834,-644,-186,-8008,9,14,-4,236,162,-440,0,0,0,0,0,23.5781,1010.26,97114.98,356.50,9.970,329,
01/01/2000,02:16:00.35,0.19539,0.97932,-0.01833,-664,-198,-8020,11,10,-3,236,160,-433,0,0,0,0,0,23.5703,1010.32,97114.98,356.50,9.967,330,
01/01/2000,02:16:00.45,0.19534,0.97934,-0.01837,-632,-182,-8042,11,17,-3,240,157,-428,0,0,0,0,0,23.5703,1010.27,97112.37,356.72,9.967,331,
01/01/2000,02:16:00.55,0.19540,0.97934,-0.01835,-654,-188,-8038,12,15,-8,238,172,-428,0,0,0,0,0,23.5781,1010.36,97112.37,356.50,9.970,332,
01/01/2000,02:16:00.65,0.19545,0.97935,-0.01830,-678,-162,-7990,11,16,-2,231,167,-426,0,0,0,0,0,23.5703,1010.25,97112.37,356.05,9.967,333,
01/01/2000,02:16:00.75,0.19544,0.97936,-0.01831,-630,-168,-8052,15,15,-9,221,160,-421,0,0,0,0,0,23.5703,1010.27,97120.23,356.05,9.967,334,
01/01/2000,02:16:00.85,0.19539,0.97937,-0.01839,-630,-176,-8020,12,16,-5,236,160,-435,0,0,0,0,0,23.5859,1010.30,97114.98,356.50,9.967,335,
01/01/2000,02:16:00.95,0.19539,0.97939,-0.01837,-668,-140,-8002,7,13,-5,234,161,-434,0,0,0,0,0,23.5703,1010.42,97114.98,356.50,9.970,336,
01/01/2000,02:16:01.05,0.19534,0.97941,-0.01836,-688,-132,-8064,13,13,-6,242,154,-418,0,0,0,0,0,23.5859,1010.23,97114.98,356.27,9.967,337,
01/01/2000,02:16:01.15,0.19534,0.97942,-0.01834,-650,-158,-8024,9,18,-9,233,170,-431,0,0,0,0,0,23.5859,1010.33,97114.98,356.05,9.968,338,
01/01/2000,02:16:01.25,0.19536,0.97942,-0.01839,-640,-168,-8030,9,12,-3,240,162,-440,0,0,0,0,0,23.5859,1010.40,97117.61,356.27,9.968,339,
01/01/2000,02:16:01.35,0.19535,0.97943,-0.01840,-668,-200,-8040,15,15,-4,236,157,-442,0,0,0,0,0,23.5781,1010.40,97117.61,356.27,9.968,340,
01/01/2000,02:16:01.45,0.19539,0.97943,-0.01845,-674,-184,-7994,10,12,-8,237,171,-439,0,0,0,0,0,23.5859,1010.38,97114.98,356.50,9.968,341,
01/01/2000,02:16:01.55,0.19539,0.97944,-0.01847,-684,-180,-8056,11,11,-6,239,156,-418,0,0,0,0,0,23.5781,1010.19,97114.98,356.50,9.968,342,
01/01/2000,02:16:01.65,0.19536,0.97946,-0.01849,-676,-128,-8038,13,15,-10,243,155,-435,0,0,0,0,0,23.5703,1010.30,97117.61,356.27,9.968,343,
01/01/2000,02:16:01.75,0.19536,0.97946,-0.01851,-692,-182,-8062,11,13,-2,237,163,-432,0,0,0,0,0,23.5781,1010.22,97112.37,356.72,9.968,344,
01/01/2000,02:16:01.86,0.19531,0.97948,-0.01850,-654,-180,-8014,10,13,-7,242,166,-439,0,0,0,0,0,23.5625,1010.45,97109.75,356.95,9.968,345,
01/01/2000,02:16:01.96,0.19529,0.97949,-0.01845,-680,-138,-8012,6,13,-8,239,156,-437,0,0,0,0,0,23.5781,1010.30,97109.75,356.95,9.968,346,
01/01/2000,02:16:02.06,0.19530,0.97950,-0.01848,-632,-126,-8048,10,19,-4,230,166,-444,0,0,0,0,0,23.5781,1010.42,97114.98,356.50,9.968,347,
01/01/2000,02:16:02.16,0.19529,0.97951,-0.01848,-690,-140,-8026,11,16,-9,239,166,-437,0,0,0,0,0,23.5781,1010.32,97107.13,357.17,9.968,348,
01/01/2000,02:16:02.26,0.19528,0.97952,-0.01849,-680,-186,-8034,11,14,-6,240,165,-435,0,0,0,0,0,23.5703,1010.49,97114.98,356.50,9.969,349,
01/01/2000,02:16:02.36,0.19528,0.97952,-0.01845,-694,-168,-8026,8,11,-7,240,172,-435,0,0,0,0,0,23.5938,1010.32,97114.98,356.50,9.969,350,
01/01/2000,02:16:02.46,0.19528,0.97953,-0.01843,-706,-150,-8026,11,15,-6,243,162,-426,0,0,0,0,0,23.5781,1010.38,97112.37,356.72,9.969,351,
01/01/2000,02:16:02.56,0.19532,0.97954,-0.01834,-668,-148,-8022,7,20,-6,239,163,-441,0,0,0,0,0,23.5703,1010.16,97109.75,356.95,9.972,352,
01/01/2000,02:16:02.66,0.19531,0.97954,-0.01834,-630,-180,-8024,14,14,-6,233,175,-431,0,0,0,0,0,23.5703,1010.25,97120.23,356.05,9.969,353,
01/01/2000,02:16:02.76,0.19533,0.97955,-0.01834,-672,-214,-8056,10,17,-4,240,165,-428,0,0,0,0,0,23.5703,1010.18,97114.98,356.50,9.969,354,
01/01/2000,02:16:02.86,0.19533,0.97955,-0.01833,-668,-170,-8036,15,17,-7,243,165,-440,0,0,0,0,0,23.6016,1010.45,97112.37,356.72,9.969,355,
01/01/2000,02:16:02.96,0.19539,0.97955,-0.01833,-622,-186,-8056,13,17,-4,226,162,-423,0,0,0,0,0,23.5781,1010.44,97117.61,356.27,9.969,356,
01/01/2000,02:16:03.06,0.19533,0.97957,-0.01833,-700,-110,-8022,9,12,-5,236,162,-435,0,0,0,0,0,23.5703,1010.24,97117.61,356.27,9.969,357,
01/01/2000,02:16:03.16,0.19533,0.97957,-0.01834,-644,-142,-8062,12,14,-7,242,171,-422,0,0,0,0,0,23.5859,1010.38,97112.37,356.72,9.969,358,
01/01/2000,02:16:03.26,0.19535,0.97958,-0.01835,-618,-200,-8058,11,16,1,214,147,-412,0,0,0,0,0,23.5781,1010.14,97112.37,356.72,9.969,359,
01/01/2000,02:16:03.36,0.19534,0.97959,-0.01827,-680,-210,-8006,7,18,-6,236,167,-433,0,0,0,0,0,23.5859,1010.52,97117.61,356.27,9.970,360,
01/01/2000,02:16:03.46,0.19538,0.97958,-0.01830,-600,-120,-8012,15,10,-2,239,168,-432,0,0,0,0,0,23.5859,1010.32,97112.37,356.72,9.970,361,
01/01/2000,02:16:03.56,0.19532,0.97960,-0.01833,-726,-236,-8068,14,14,-8,238,157,-431,0,0,0,0,0,23.5781,1010.12,97117.61,356.27,9.970,362,
01/01/2000,02:16:03.66,0.19528,0.97961,-0.01830,-728,-232,-7992,10,13,-2,243,172,-431,0,0,0,0,0,23.5938,1010.22,97117.61,356.27,9.970,363,
01/01/2000,02:16:03.76,0.19528,0.97962,-0.01828,-660,-126,-8012,13,13,-4,238,147,-435,0,0,0,0,0,23.5859,1010.22,97114.98,356.27,9.970,364,
01/01/2000,02:16:03.86,0.19526,0.97962,-0.01825,-710,-128,-8028,7,11,-8,238,162,-440,0,0,0,0,0,23.5781,1010.37,97112.37,356.72,9.970,365,
01/01/2000,02:16:03.96,0.19526,0.97963,-0.01824,-590,-190,-8058,11,16,-3,245,155,-426,0,0,0,0,0,23.5938,1010.36,97109.75,356.95,9.970,366,
01/01/2000,02:16:04.06,0.19532,0.97962,-0.01821,-644,-214,-7990,14,11,-9,242,161,-434,0,0,0,0,0,23.5781,1010.15,97114.98,356.50,9.970,367,
01/01/2000,02:16:04.16,0.19534,0.97962,-0.01824,-694,-116,-8044,12,16,-7,236,160,-438,0,0,0,0,0,23.5781,1010.45,97112.37,356.72,9.970,368,
01/01/2000,02:16:04.26,0.19536,0.97962,-0.01829,-656,-170,-8040,16,16,-6,236,167,-435,0,0,0,0,0,23.5859,1010.29,97117.61,356.72,9.970,369,
01/01/2000,02:16:04.36,0.19536,0.97963,-0.01829,-598,-218,-8024,13,13,-10,240,165,-435,0,0,0,0,0,23.5625,1010.31,97112.37,356.72,9.973,370,
01/01/2000,02:16:04.46,0.19536,0.97963,-0.01826,-636,-142,-8024,12,15,-5,219,160,-416,0,0,0,0,0,23.5703,1010.39,97112.37,356.72,9.970,371,
01/01/2000,02:16:04.56,0.19536,0.97964,-0.01829,-624,-100,-8040,14,20,-6,236,162,-438,0,0,0,0,0,23.5859,1010.23,97114.98,356.50,9.971,372,
01/01/2000,02:16:04.66,0.19541,0.97963,-0.01834,-668,-162,-7996,14,18,-7,231,170,-428,0,0,0,0,0,23.5781,1010.33,97117.61,357.17,9.971,373,
01/01/2000,02:16:04.76,0.19539,0.97964,-0.01823,-672,-160,-8034,13,12,-9,230,166,-437,0,0,0,0,0,23.5859,1010.34,97109.75,356.95,9.968,374,
01/01/2000,02:16:04.86,0.19539,0.97964,-0.01824,-656,-148,-8066,14,15,-8,239,159,-437,0,0,0,0,0,23.5781,1010.42,97112.37,356.72,9.968,375,
01/01/2000,02:16:04.96,0.19539,0.97964,-0.01824,-630,-180,-8074,11,14,-11,236,170,-442,0,0,0,0,0,23.5938,1010.28,97109.75,356.95,9.971,376,
01/01/2000,02:16:05.06,0.19542,0.97965,-0.01824,-680,-182,-8028,13,16,-4,234,156,-439,0,0,0,0,0,23.5859,1010.31,97112.37,356.72,9.968,377,
01/01/2000,02:16:05.16,0.19542,0.97965,-0.01821,-680,-150,-8084,11,16,-8,232,159,-425,0,0,0,8388608,0,23.5859,1010.36,97109.75,356.95,9.968,378,
01/01/2000,02:16:05.26,0.19542,0.97965,-0.01823,-686,-158,-8022,15,12,-4,224,162,-438,0,0,0,0,0,23.5859,1010.36,97112.37,356.72,9.971,379,
01/01/2000,02:16:05.36,0.19542,0.97965,-0.01823,-640,-130,-8016,8,12,-5,238,167,-435,0,0,0,0,0,23.6016,1010.22,97114.98,356.50,9.969,380,
01/01/2000,02:16:05.46,0.19542,0.97966,-0.01821,-614,-166,-8008,11,12,-7,238,167,-431,0,0,0,0,0,23.5859,1010.20,97107.13,357.17,9.969,381,
01/01/2000,02:16:05.56,0.19542,0.97966,-0.01819,-642,-118,-8058,13,17,-6,237,163,-444,0,0,0,0,0,23.5703,1010.27,97117.61,356.27,9.971,382,
01/01/2000,02:16:05.66,0.19548,0.97965,-0.01815,-684,-180,-8034,6,16,-2,228,157,-421,0,0,0,0,0,23.5859,1010.25,97114.98,356.50,9.969,383,
01/01/2000,02:16:05.76,0.19549,0.97965,-0.01814,-634,-176,-8038,11,14,-9,239,168,-427,0,0,0,0,0,23.5938,1010.30,97112.37,356.72,9.971,384,
01/01/2000,02:16:05.86,0.19546,0.97966,-0.01823,-640,-142,-8036,10,14,-3,237,156,-429,0,0,0,0,0,23.5859,1010.30,97114.98,356.95,9.969,385,
01/01/2000,02:16:05.96,0.19546,0.97966,-0.01824,-700,-168,-8022,12,17,-8,233,155,-423,0,0,0,0,0,23.6094,1010.31,97109.75,356.95,9.969,386,
01/01/2000,02:16:06.06,0.19546,0.97967,-0.01821,-638,-180,-8058,10,15,-6,239,161,-432,0,0,0,0,0,23.6016,1010.33,97114.98,356.50,9.969,387,
01/01/2000,02:16:06.16,0.19546,0.97967,-0.01822,-716,-202,-8066,15,12,-3,240,157,-431,0,0,0,0,0,23.5938,1010.20,97112.37,356.72,9.969,388,
01/01/2000,02:16:06.26,0.19550,0.97966,-0.01825,-632,-192,-8034,11,14,-6,237,163,-434,0,0,0,0,0,23.5859,1010.33,97114.98,356.50,9.969,389,
01/01/2000,02:16:06.36,0.19550,0.97966,-0.01824,-680,-168,-8038,11,16,-9,234,161,-434,0,0,0,0,0,23.5859,1010.43,97112.37,356.72,9.969,390,
01/01/2000,02:16:06.46,0.19555,0.97966,-0.01830,-698,-148,-8038,15,18,-6,238,165,-438,0,0,0,0,0,23.5781,1010.10,97114.98,356.50,9.969,391,
01/01/2000,02:16:06.56,0.19555,0.97966,-0.01829,-668,-160,-8032,11,15,-4,243,165,-435,0,0,0,0,0,23.5859,1010.37,97112.37,356.72,9.969,392,
01/01/2000,02:16:06.66,0.19555,0.97966,-0.01832,-668,-202,-8058,13,16,-8,236,165,-438,0,0,0,0,0,23.5859,1010.34,97114.98,356.50,9.970,393,
01/01/2000,02:16:06.76,0.19557,0.97966,-0.01831,-700,-140,-8016,12,10,-3,227,154,-437,0,0,0,0,0,23.5781,1010.30,97109.75,356.95,9.970,394,
01/01/2000,02:16:06.86,0.19563,0.97965,-0.01840,-618,-176,-8014,20,18,-5,228,167,-428,0,0,0,0,0,23.5781,1010.53,97112.37,356.50,9.970,395,
01/01/2000,02:16:06.96,0.19560,0.97965,-0.01841,-738,-148,-8032,15,18,-10,234,166,-434,0,0,0,0,0,23.5781,1010.29,97109.75,356.95,9.970,396,
01/01/2000,02:16:07.07,0.19560,0.97966,-0.01839,-692,-136,-7998,8,13,-9,236,162,-431,0,0,0,0,0,23.5938,1010.24,97112.37,356.72,9.970,397,
01/01/2000,02:16:07.17,0.19557,0.97966,-0.01837,-688,-172,-8066,9,14,-5,236,167,-438,0,0,0,0,0,23.6016,1010.30,97109.75,356.95,9.970,398,
01/01/2000,02:16:07.27,0.19557,0.97967,-0.01838,-712,-194,-8002,16,17,-8,233,172,-433,0,0,0,0,0,23.5859,1010.22,97114.98,356.50,9.970,399,
01/01/2000,02:16:07.37,0.19564,0.97965,-0.01838,-620,-206,-8050,7,17,-6,219,150,-416,0,0,0,0,0,23.5938,1010.30,97117.61,356.27,9.970,400,
01/01/2000,02:16:07.47,0.19556,0.97967,-0.01834,-682,-142,-8018,10,19,-10,237,173,-432,0,0,0,0,0,23.5859,1010.27,97120.23,356.05,9.970,401,
01/01/2000,02:16:07.57,0.19552,0.97968,-0.01830,-636,-180,-7972,13,10,-8,233,170,-438,0,0,0,0,0,23.5938,1010.30,97117.61,356.27,9.970,402,
01/01/2000,02:16:07.67,0.19552,0.97969,-0.01832,-660,-174,-8050,11,13,-1,233,167,-435,0,0,0,0,0,23.6016,1010.35,97114.98,356.50,9.970,403,
01/01/2000,02:16:07.77,0.19552,0.97969,-0.01833,-692,-188,-8036,12,15,-9,244,176,-437,0,0,0,0,0,23.5938,1010.35,97114.98,356.50,9.970,404,
01/01/2000,02:16:07.87,0.19552,0.97969,-0.01823,-726,-194,-8004,12,15,-5,237,166,-432,0,0,0,0,0,23.5703,1010.41,97114.98,356.50,9.970,405,
01/01/2000,02:16:07.97,0.19552,0.97969,-0.01822,-610,-118,-8054,16,14,-5,237,166,-429,0,0,0,0,0,23.5859,1010.37,97114.98,356.50,9.971,406,
01/01/2000,02:16:08.07,0.19546,0.97970,-0.01828,-702,-176,-8030,13,11,-12,242,161,-437,0,0,0,0,0,23.5781,1010.28,97112.37,356.72,9.971,407,
01/01/2000,02:16:08.17,0.19546,0.97971,-0.01826,-684,-216,-8032,12,18,-8,227,166,-434,0,0,0,0,0,23.5859,1010.38,97109.75,356.95,9.971,408,
01/01/2000,02:16:08.27,0.19540,0.97972,-0.01823,-706,-118,-8034,11,18,-5,236,170,-433,0,0,0,0,0,23.5859,1010.32,97112.37,356.72,9.971,409,
01/01/2000,02:16:08.37,0.19540,0.97972,-0.01826,-716,-124,-8038,15,14,-5,236,157,-433,0,0,0,0,0,23.5859,1010.37,97112.37,356.72,9.971,410,
01/01/2000,02:16:08.47,0.19545,0.97971,-0.01830,-646,-220,-7994,12,10,0,234,161,-437,0,0,0,0,0,23.5938,1010.36,97109.75,356.95,9.971,411,
01/01/2000,02:16:08.57,0.19545,0.97971,-0.01829,-720,-168,-8034,15,17,-5,230,163,-432,0,0,0,0,0,23.6094,1010.35,97114.98,356.50,9.971,412,
01/01/2000,02:16:08.67,0.19540,0.97973,-0.01827,-604,-100,-8044,15,16,-6,234,159,-434,0,0,0,0,0,23.5859,1010.34,97109.75,356.95,9.971,413,
01/01/2000,02:16:08.77,0.19535,0.97974,-0.01826,-586,-148,-8032,11,14,-8,231,155,-431,0,0,0,0,0,23.5938,1010.29,97114.98,356.50,9.971,414,
01/01/2000,02:16:08.87,0.19539,0.97973,-0.01813,-628,-162,-7996,6,17,-7,242,163,-429,0,0,0,0,0,23.5859,1010.37,97109.75,356.95,9.971,415,
01/01/2000,02:16:08.97,0.19539,0.97974,-0.01813,-658,-148,-8018,11,17,-1,238,160,-433,0,0,0,0,0,23.5938,1010.30,97112.37,356.50,9.971,416,
01/01/2000,02:16:09.07,0.19538,0.97974,-0.01814,-534,-182,-8060,9,17,-7,244,166,-439,0,0,0,0,0,23.5859,1010.22,97107.13,357.17,9.971,417,
01/01/2000,02:16:09.17,0.19539,0.97974,-0.01812,-634,-204,-8032,13,16,-4,236,157,-433,0,0,0,0,0,23.6094,1010.36,97114.98,356.50,9.971,418,
01/01/2000,02:16:09.27,0.19539,0.97975,-0.01810,-664,-110,-8044,10,15,-8,233,165,-433,0,0,0,0,0,23.5938,1010.37,97112.37,356.72,9.969,419,
01/01/2000,02:16:09.37,0.19540,0.97975,-0.01807,-754,-218,-8010,13,18,-9,238,170,-438,0,0,0,0,0,23.5938,1010.48,97117.61,356.50,9.972,420,
01/01/2000,02:16:09.47,0.19536,0.97976,-0.01795,-714,-142,-7978,11,12,-7,242,176,-427,0,0,0,0,0,23.5938,1010.35,97112.37,356.72,9.972,421,
01/01/2000,02:16:09.57,0.19536,0.97977,-0.01796,-706,-86,-8042,14,16,-2,217,156,-418,0,0,0,0,0,23.5938,1010.66,97109.75,356.95,9.972,422,
01/01/2000,02:16:09.67,0.19527,0.97979,-0.01799,-704,-208,-8046,7,14,-4,240,167,-433,0,0,0,0,0,23.6016,1010.28,97112.37,356.72,9.972,423,
01/01/2000,02:16:09.77,0.19532,0.97978,-0.01803,-706,-130,-7994,10,16,-6,239,168,-437,0,0,0,0,0,23.5781,1010.31,97109.75,356.95,9.969,424,
01/01/2000,02:16:09.87,0.19533,0.97978,-0.01797,-646,-72,-8016,9,16,-3,237,159,-434,0,0,0,0,0,23.5781,1010.23,97117.61,356.27,9.970,425,
01/01/2000,02:16:09.97,0.19524,0.97980,-0.01800,-652,-188,-8052,12,15,-10,240,172,-447,0,0,0,0,0,23.5703,1010.33,97112.37,356.72,9.972,426,
01/01/2000,02:16:10.07,0.19532,0.97978,-0.01797,-674,-184,-8072,13,11,-5,233,162,-431,0,0,0,0,0,23.5859,1010.39,97112.37,356.72,9.970,427,
01/01/2000,02:16:10.17,0.19532,0.97978,-0.01795,-644,-148,-8016,14,16,-5,238,160,-435,0,0,0,0,0,23.5938,1010.29,97112.37,356.72,9.970,428,
01/01/2000,02:16:10.27,0.19532,0.97978,-0.01798,-582,-224,-8050,11,14,-1,237,163,-444,0,0,0,0,0,23.6016,1010.49,97109.75,356.95,9.972,429,
01/01/2000,02:16:10.37,0.19532,0.97979,-0.01794,-640,-186,-8064,12,18,-8,237,161,-429,0,0,0,0,0,23.6016,1010.31,97104.50,357.40,9.970,430,
01/01/2000,02:16:10.47,0.19533,0.97978,-0.01798,-648,-166,-8036,13,14,-7,231,155,-431,0,0,0,0,0,23.5938,1010.44,97112.37,356.72,9.970,431,
01/01/2000,02:16:10.57,0.19538,0.97978,-0.01801,-630,-172,-8044,13,15,-7,236,155,-435,0,0,0,0,0,23.6016,1010.24,97109.75,356.95,9.970,432,
01/01/2000,02:16:10.67,0.19536,0.97978,-0.01797,-648,-170,-8048,11,15,-7,233,160,-431,0,0,0,0,0,23.5938,1010.34,97112.37,356.72,9.970,433,
01/01/2000,02:16:10.77,0.19540,0.97977,-0.01797,-668,-128,-8042,14,12,-4,239,161,-441,0,0,0,0,0,23.5938,1010.25,97109.75,356.95,9.972,434,
01/01/2000,02:16:10.87,0.19534,0.97979,-0.01787,-640,-180,-8050,11,14,-7,240,165,-431,0,0,0,0,0,23.5859,1010.32,97112.37,356.72,9.970,435,
01/01/2000,02:16:10.97,0.19543,0.97979,-0.01775,-612,-248,-8044,18,18,-6,243,170,-435,0,0,0,0,0,23.5938,1010.26,97120.23,356.05,9.973,436,
01/01/2000,02:16:11.07,0.19543,0.97979,-0.01775,-664,-148,-8028,9,15,-3,234,154,-420,0,0,0,0,0,23.5938,1010.42,97109.75,356.95,9.970,437,
01/01/2000,02:16:11.17,0.19542,0.97979,-0.01776,-676,-162,-8000,10,14,-1,244,161,-427,0,0,0,0,0,23.6016,1010.37,97104.50,357.40,9.970,438,
01/01/2000,02:16:11.27,0.19543,0.97979,-0.01776,-622,-156,-7974,14,10,-8,245,165,-428,0,0,0,0,0,23.5859,1010.32,97107.13,357.17,9.970,439,
01/01/2000,02:16:11.37,0.19542,0.97979,-0.01777,-648,-154,-8068,10,17,-8,237,166,-437,0,0,0,0,0,23.6016,1010.46,97101.88,357.63,9.971,440,
01/01/2000,02:16:11.47,0.19546,0.97978,-0.01780,-744,-192,-8038,12,13,-8,233,170,-440,0,0,0,0,0,23.5781,1010.32,97112.37,356.72,9.971,441,
01/01/2000,02:16:11.57,0.19544,0.97979,-0.01783,-576,-192,-8012,12,17,-8,217,154,-408,0,0,0,0,0,23.5938,1010.26,97109.75,356.95,9.971,442,
01/01/2000,02:16:11.67,0.19544,0.97979,-0.01787,-662,-144,-8052,11,14,-5,232,163,-437,0,0,0,0,0,23.5938,1010.31,97114.98,356.50,9.971,443,
01/01/2000,02:16:11.77,0.19545,0.97978,-0.01782,-720,-158,-8048,13,14,-5,238,167,-426,0,0,0,0,0,23.5938,1010.24,97109.75,356.95,9.971,444,
01/01/2000,02:16:11.88,0.19556,0.97976,-0.01779,-590,-158,-8058,13,14,-5,227,154,-437,0,0,0,0,0,23.5859,1010.39,97109.75,356.95,9.971,445,
01/01/2000,02:16:11.98,0.19559,0.97975,-0.01784,-768,-130,-8050,15,13,-7,234,163,-439,0,0,0,0,0,23.5859,1010.31,97112.37,356.72,9.971,446,
01/01/2000,02:16:12.08,0.19566,0.97974,-0.01786,-710,-164,-8010,9,10,-3,237,163,-434,0,0,0,0,0,23.5859,1010.35,97107.13,357.17,9.971,447,
01/01/2000,02:16:12.18,0.19562,0.97975,-0.01782,-594,-172,-8022,15,12,-7,233,155,-435,0,0,0,0,0,23.6016,1010.35,97112.37,356.72,9.971,448,
01/01/2000,02:16:12.28,0.19562,0.97975,-0.01780,-730,-226,-8040,14,16,-6,236,157,-428,0,0,0,0,0,23.6016,1010.44,97112.37,356.72,9.971,449,
01/01/2000,02:16:12.38,0.19564,0.97975,-0.01785,-678,-118,-7998,18,12,-4,240,167,-438,0,0,0,0,0,23.6016,1010.34,97107.13,357.17,9.971,450,
01/01/2000,02:16:12.48,0.19564,0.97975,-0.01786,-560,-156,-8000,11,15,-5,243,162,-438,0,0,0,0,0,23.5938,1010.30,97112.37,356.95,9.971,451,
01/01/2000,02:16:12.58,0.19554,0.97977,-0.01796,-754,-180,-8074,11,17,-5,232,173,-427,0,0,0,0,0,23.5781,1010.39,97114.98,356.50,9.971,452,
01/01/2000,02:16:12.68,0.19554,0.97977,-0.01797,-680,-176,-8048,10,15,-8,238,167,-435,0,0,0,0,0,23.5938,1010.34,97109.75,356.27,9.971,453,
01/01/2000,02:16:12.78,0.19554,0.97977,-0.01798,-668,-106,-8068,9,12,-3,230,156,-429,0,0,0,0,0,23.6016,1010.29,97112.37,356.72,9.971,454,
01/01/2000,02:16:12.88,0.19557,0.97976,-0.01804,-666,-178,-8058,9,13,-5,236,157,-431,0,0,0,0,0,23.5859,1010.40,97112.37,356.72,9.972,455,
01/01/2000,02:16:12.98,0.19557,0.97976,-0.01804,-696,-140,-8032,14,14,-4,226,157,-428,0,0,0,0,0,23.5859,1010.25,97107.13,357.17,9.972,456,
